event_type,event_cause,priority,requires_road_closure,zone,junction,start_datetime,end_datetime,latitude,longitude,hour,weekday,is_weekend,time_of_day,duration_minutes,congestion_score,congestion_proxy_label
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 02:20:42.247000+00:00,2024-02-16 03:01:48.411789502+00:00,13.0032331,77.6821244,2.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-15 20:15:09.416000+00:00,2024-02-15 20:56:15.580789502+00:00,12.9876954,77.5134061,20.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,congestion,High,False,Unknown,Unknown,2024-03-14 04:52:07.562000+00:00,2024-03-14 06:03:39.680769002+00:00,13.0413969,77.6224112,4.0,3.0,0,night,71.53531281666667,14.0,Medium
unplanned,pot_holes,High,False,Unknown,CMP GateJunc,2024-01-25 19:42:23.892000+00:00,2024-02-16 01:21:54.743724+00:00,12.9583466,77.6060636,19.0,3.0,0,evening_peak,30579.5141954,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 04:55:47.762000+00:00,2024-03-14 05:36:53.926789502+00:00,13.0450765,77.5820295,4.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-15 19:16:55.194000+00:00,2024-02-15 19:58:01.358789502+00:00,13.0469336,77.5916826,19.0,3.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-15 19:45:40.803000+00:00,2024-02-15 20:26:46.967789502+00:00,13.0508441,77.5077523,19.0,3.0,0,evening_peak,41.102746491666664,11.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-15 20:22:16.277000+00:00,2024-02-15 21:03:22.441789502+00:00,12.9909343,77.6563082,20.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,tree_fall,Low,True,Unknown,Unknown,2024-03-14 07:35:35.640000+00:00,2024-03-14 08:54:58.004977998+00:00,12.9938878,77.5891555,7.0,3.0,0,night,79.37274963333333,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 06:03:51.633000+00:00,2024-03-14 06:44:57.797789502+00:00,12.9871663,77.5201307,6.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 06:07:33.226000+00:00,2024-03-14 06:48:39.390789502+00:00,12.9512015,77.5395153,6.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 04:53:44.922000+00:00,2024-02-16 05:34:51.086789502+00:00,12.943635,77.6077578,4.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,True,Unknown,Unknown,2024-03-14 07:07:47.575000+00:00,2024-03-14 07:48:53.739789502+00:00,13.0030173,77.6122203,7.0,3.0,0,night,41.102746491666664,13.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 07:51:04.447000+00:00,2024-03-14 10:24:29.208743998+00:00,12.9831235,77.5308168,7.0,3.0,0,night,153.41269573333332,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 09:56:33.121000+00:00,2024-03-14 10:37:39.285789502+00:00,13.045438,77.5077257,9.0,3.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,accident,High,False,Unknown,Unknown,2024-03-14 10:22:42.703000+00:00,2024-03-14 11:14:44.970767998+00:00,13.0036733,77.6631733,10.0,3.0,0,morning_peak,52.03779613333334,18.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 05:21:49.454000+00:00,2024-02-16 05:23:37.692189998+00:00,13.008416,77.6925609,5.0,4.0,0,night,1.8039698333333334,8.0,Low
unplanned,water_logging,High,False,Unknown,Unknown,2024-02-16 06:05:38.831000+00:00,2024-02-18 19:33:58.676295002+00:00,12.9123682,77.5673409,6.0,4.0,0,night,3688.3307549166666,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 06:48:35.403000+00:00,2024-02-16 07:16:34.077156+00:00,12.9060449,77.5857343,6.0,4.0,0,night,27.9779026,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 06:01:01.071000+00:00,2024-02-16 07:18:05.419641+00:00,13.0096382,77.5059421,6.0,4.0,0,night,77.07247735,8.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 05:34:45.255000+00:00,2024-02-16 06:15:51.419789502+00:00,13.1029884,77.5861539,5.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 07:42:07.938000+00:00,2024-03-14 08:23:14.102789502+00:00,13.0101997,77.5847099,7.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-14 08:14:26.269000+00:00,2024-03-14 08:55:32.433789502+00:00,12.9525221,77.6201611,8.0,3.0,0,morning_peak,41.102746491666664,11.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 05:21:49.454000+00:00,2024-02-16 05:23:51.982116002+00:00,13.008416,77.6925609,5.0,4.0,0,night,2.0421352666666666,8.0,Low
unplanned,accident,High,False,Unknown,Unknown,2024-02-16 07:20:43.681000+00:00,2024-02-16 08:02:25.974344500+00:00,12.914054,77.5660344,7.0,4.0,0,night,41.704889075,15.0,High
unplanned,others,High,False,Unknown,Unknown,2024-03-14 18:51:55.414000+00:00,2024-03-15 01:48:03.632143498+00:00,13.0199169,77.5843714,18.0,3.0,0,evening_peak,416.1369690583333,12.0,Medium
unplanned,others,High,False,Unknown,Unknown,2024-03-14 18:26:45.492000+00:00,2024-03-15 01:22:53.710143498+00:00,13.0201837,77.5842153,18.0,3.0,0,evening_peak,416.1369690583333,12.0,Medium
unplanned,others,High,False,Unknown,Unknown,2024-03-14 18:50:20.724000+00:00,2024-03-15 01:46:28.942143498+00:00,13.0204421,77.5842988,18.0,3.0,0,evening_peak,416.1369690583333,12.0,Medium
unplanned,others,High,False,Unknown,Unknown,2024-03-14 19:08:18.702000+00:00,2024-03-15 02:04:26.920143498+00:00,13.0136092,77.6618043,19.0,3.0,0,evening_peak,416.1369690583333,12.0,Medium
unplanned,tree_fall,High,False,Unknown,Unknown,2024-03-14 19:06:29.466000+00:00,2024-03-15 05:41:26.264497002+00:00,13.0055562,77.6627612,19.0,3.0,0,evening_peak,634.9466416166667,16.0,High
unplanned,others,High,False,Unknown,Unknown,2024-02-16 07:30:35.990000+00:00,2024-02-16 07:34:24.779085002+00:00,12.9592367,77.5557324,7.0,4.0,0,night,3.8131514166666665,9.0,Low
unplanned,congestion,High,False,Unknown,Unknown,2024-02-16 04:53:54.302000+00:00,2024-02-16 06:05:26.420769002+00:00,13.0444272,77.5830021,4.0,4.0,0,night,71.53531281666667,14.0,Medium
unplanned,others,High,False,Unknown,Unknown,2024-02-16 07:36:18.926000+00:00,2024-02-16 14:32:27.144143498+00:00,12.9140165,77.5660438,7.0,4.0,0,night,416.1369690583333,9.0,Low
unplanned,accident,High,False,Unknown,Unknown,2024-02-16 07:22:56.644000+00:00,2024-02-16 08:04:38.937344500+00:00,12.9140395,77.5660392,7.0,4.0,0,night,41.704889075,15.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 06:05:16.166000+00:00,2024-02-16 06:46:22.330789502+00:00,12.9749576,77.5866338,6.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 09:13:45.192000+00:00,2024-02-16 09:48:52.552419+00:00,12.964071,77.5698422,9.0,4.0,0,morning_peak,35.12267365,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 04:40:11.150000+00:00,2024-02-16 05:21:17.314789502+00:00,12.9594884,77.6537937,4.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 06:15:17.609000+00:00,2024-02-16 06:56:23.773789502+00:00,13.0036414,77.5838527,6.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 09:20:21.730000+00:00,2024-02-16 10:01:27.894789502+00:00,13.0160648,77.5836069,9.0,4.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-03-14 20:01:29.314000+00:00,2024-03-14 20:57:58.817651998+00:00,12.9587673,77.5740072,20.0,3.0,0,night,56.49172753333333,9.0,Low
planned,construction,High,False,Unknown,Unknown,2024-03-14 19:52:05.755000+00:00,2024-03-14 20:00:46+00:00,12.9695766,77.7004868,19.0,3.0,0,evening_peak,8.67075,13.0,Medium
unplanned,vehicle_breakdown,Low,True,Unknown,Unknown,2024-03-14 21:05:38.844000+00:00,2024-03-14 21:46:45.008789502+00:00,13.0440346,77.7486856,21.0,3.0,0,night,41.102746491666664,13.0,Medium
unplanned,road_conditions,High,False,Unknown,Unknown,2024-03-14 21:06:43.914000+00:00,2024-03-21 07:03:03.242547498+00:00,12.9878836,77.5156106,21.0,3.0,0,night,9236.322142458333,11.0,Medium
unplanned,pot_holes,High,False,Unknown,Unknown,2024-03-14 19:21:32.823000+00:00,2024-03-23 05:23:45.055387998+00:00,13.0128473,77.5545839,19.0,3.0,0,evening_peak,12122.203873133334,12.0,Medium
unplanned,pot_holes,High,False,Unknown,Unknown,2024-03-14 19:54:37.860000+00:00,2024-03-23 05:56:50.092387998+00:00,12.8911537,77.5982266,19.0,3.0,0,evening_peak,12122.203873133334,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 04:44:22.884000+00:00,2024-02-16 05:25:29.048789502+00:00,12.9356926,77.5128333,4.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 08:57:51.582000+00:00,2024-02-16 09:38:57.746789502+00:00,12.9641944,77.5707412,8.0,4.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,Low,True,Unknown,Unknown,2024-03-14 19:07:33.868000+00:00,2024-03-14 19:48:40.032789502+00:00,13.0694965,77.446914,19.0,3.0,0,evening_peak,41.102746491666664,16.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 20:42:44.804000+00:00,2024-02-16 21:31:57.088236998+00:00,13.0126029,77.5544554,20.0,4.0,0,night,49.20473728333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 19:23:27.587000+00:00,2024-03-14 20:04:33.751789502+00:00,13.031589,77.6295783,19.0,3.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 18:46:36.225000+00:00,2024-02-16 19:27:42.389789502+00:00,12.93336293,77.68898735,18.0,4.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,True,Unknown,Unknown,2024-02-16 20:00:53.281000+00:00,2024-02-16 20:38:11.492102002+00:00,13.0166638,77.5836457,20.0,4.0,0,night,37.30351836666667,17.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 19:53:36.035000+00:00,2024-02-16 21:06:29.049603998+00:00,13.0295902,77.537008,19.0,4.0,0,evening_peak,72.88357673333333,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 19:10:43.532000+00:00,2024-02-16 19:51:49.696789502+00:00,13.0434933,77.590776,19.0,4.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 20:51:31.561000+00:00,2024-02-16 20:55:18.285494002+00:00,12.9840844,77.6405155,20.0,4.0,0,night,3.7787415666666666,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-14 21:49:41.694000+00:00,2024-03-14 21:52:19.113498+00:00,12.9729384,77.5128128,21.0,3.0,0,night,2.6236583,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 21:57:25.787000+00:00,2024-03-14 22:38:31.951789502+00:00,13.0270939,77.5434332,21.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 21:48:17.400000+00:00,2024-03-14 23:26:03.739771002+00:00,12.926154,77.676723,21.0,3.0,0,night,97.77232951666666,12.0,Medium
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-03-14 21:58:59.053000+00:00,2024-03-14 22:30:17.661968998+00:00,12.95372239,77.57679302,21.0,3.0,0,night,31.31014948333333,9.0,Low
unplanned,road_conditions,High,False,Unknown,Unknown,2024-03-14 21:36:49.204000+00:00,2024-03-14 22:39:05.045069998+00:00,12.9219507,77.5602425,21.0,3.0,0,night,62.264017833333334,11.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 21:53:24.811000+00:00,2024-03-14 22:34:30.975789502+00:00,12.92625,77.5485883,21.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-14 19:46:44.329000+00:00,2024-03-14 20:27:50.493789502+00:00,13.0697667,77.4467317,19.0,3.0,0,evening_peak,41.102746491666664,11.0,Medium
unplanned,congestion,High,False,Unknown,Unknown,2024-03-14 20:02:15.671000+00:00,2024-03-14 21:13:47.789769002+00:00,13.0163366,77.6608846,20.0,3.0,0,night,71.53531281666667,14.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 20:46:29.678000+00:00,2024-02-16 21:27:35.842789502+00:00,12.9879317,77.5741678,20.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,construction,Low,False,Unknown,Unknown,2024-03-14 22:49:23.165000+00:00,2024-03-16 06:41:21.193515002+00:00,13.0483242,77.6450836,22.0,3.0,0,night,1911.9671419166666,6.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 20:00:14.283000+00:00,2024-02-16 20:41:20.447789502+00:00,12.9916894,77.5857023,20.0,4.0,0,night,41.102746491666664,12.0,Medium
planned,construction,High,False,Unknown,Unknown,2024-02-16 21:01:48.301000+00:00,2024-02-17 10:35:46+00:00,12.9693554,77.7006781,21.0,4.0,0,night,813.96165,10.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 19:58:32.990000+00:00,2024-02-16 20:39:39.154789502+00:00,12.9918832,77.5511444,19.0,4.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 22:13:32.326000+00:00,2024-02-16 23:16:50.683655002+00:00,12.9846104,77.5724988,22.0,4.0,0,night,63.30596091666666,8.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 20:22:39.782000+00:00,2024-02-16 21:03:45.946789502+00:00,13.2435188,77.7049397,20.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-14 20:19:50.888000+00:00,2024-03-14 21:00:57.052789502+00:00,13.2421567,77.7039459,20.0,3.0,0,night,41.102746491666664,8.0,Low
unplanned,congestion,High,False,Unknown,Unknown,2024-03-14 23:24:29.386000+00:00,2024-03-15 00:02:16.525295002+00:00,13.0408936,77.6175047,23.0,3.0,0,night,37.785654916666665,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 22:53:09.439000+00:00,2024-03-14 23:06:25.372235002+00:00,13.0166851,77.5590135,22.0,3.0,0,night,13.265553916666667,12.0,Medium
unplanned,accident,Low,False,Unknown,Unknown,2024-03-14 21:42:51.767000+00:00,2024-03-14 22:24:34.060344500+00:00,13.0092693,77.5268005,21.0,3.0,0,night,41.704889075,11.0,Medium
unplanned,others,Low,False,Unknown,Unknown,2024-02-17 01:04:06.297000+00:00,2024-02-17 01:39:06.036238002+00:00,12.9607315,77.5043785,1.0,5.0,1,night,34.995653966666666,5.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-14 23:43:52.553000+00:00,2024-03-15 00:24:58.717789502+00:00,12.9665883,77.5877557,23.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 21:32:42.908000+00:00,2024-02-16 22:13:49.072789502+00:00,13.0212787,77.5357819,21.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 21:43:57.502000+00:00,2024-02-16 22:25:03.666789502+00:00,12.90701,77.5461183,21.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 22:15:53.915000+00:00,2024-02-16 22:57:00.079789502+00:00,13.103584,77.601009,22.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 23:58:10.991000+00:00,2024-02-17 00:26:27.036234998+00:00,13.0354502,77.5266678,23.0,4.0,0,night,28.267420583333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-16 23:19:27.396000+00:00,2024-02-17 01:20:26.902482+00:00,12.9225338,77.6456041,23.0,4.0,0,night,120.9917747,12.0,Medium
unplanned,others,Low,True,Unknown,Unknown,2024-02-17 00:07:55.053000+00:00,2024-02-17 05:21:47.058168+00:00,13.0312086,77.5244957,0.0,5.0,1,night,313.8667528,10.0,Medium
unplanned,others,High,True,Unknown,Unknown,2024-03-15 00:42:25.927000+00:00,2024-03-15 07:38:34.145143498+00:00,13.0361367,77.6282007,0.0,4.0,0,night,416.1369690583333,14.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-17 01:30:14.635000+00:00,2024-02-17 02:11:20.799789502+00:00,13.0628037,77.4995804,1.0,5.0,1,night,41.102746491666664,8.0,Low
unplanned,road_conditions,Low,False,Unknown,Unknown,2024-03-15 00:32:50.155000+00:00,2024-03-15 00:34:30.873794002+00:00,12.9289557,77.5677555,0.0,4.0,0,night,1.6786465666666668,7.0,Low
unplanned,pot_holes,Low,False,Unknown,Unknown,2024-03-15 00:28:23.433000+00:00,2024-03-23 10:30:35.665387998+00:00,12.9235611,77.5764936,0.0,4.0,0,night,12122.203873133334,5.0,Low
unplanned,pot_holes,Low,False,Unknown,Unknown,2024-03-15 00:45:44.433000+00:00,2024-03-23 10:47:56.665387998+00:00,12.9236401,77.5763541,0.0,4.0,0,night,12122.203873133334,5.0,Low
unplanned,others,High,False,Unknown,Unknown,2024-03-15 00:56:49.121000+00:00,2024-03-15 07:52:57.339143498+00:00,13.0359877,77.628011,0.0,4.0,0,night,416.1369690583333,9.0,Low
unplanned,others,High,False,Unknown,Unknown,2024-03-15 00:58:01.956000+00:00,2024-03-15 01:02:09.140254002+00:00,12.95291122,77.54039654,0.0,4.0,0,night,4.119737566666667,9.0,Low
unplanned,accident,High,False,Unknown,Unknown,2024-03-15 00:47:15.818000+00:00,2024-03-15 01:28:50.110719002+00:00,12.9863112,77.6475171,0.0,4.0,0,night,41.571545316666665,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-15 00:28:22.015000+00:00,2024-03-15 01:09:28.179789502+00:00,12.9868684,77.6476655,0.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-17 00:18:09.134000+00:00,2024-02-17 00:59:15.298789502+00:00,12.9561983,77.6938667,0.0,5.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-15 01:41:01.955000+00:00,2024-03-15 02:22:08.119789502+00:00,12.9580302,77.5539199,1.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-16 22:58:38.831000+00:00,2024-02-16 23:39:44.995789502+00:00,12.9782227,77.75121,22.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-17 02:46:23.452000+00:00,2024-02-17 03:21:00.691771+00:00,12.9370003,77.5202782,2.0,5.0,1,night,34.62066285,12.0,Medium
unplanned,others,Low,False,Unknown,Unknown,2024-02-17 01:52:53.574000+00:00,2024-02-18 07:16:57.160840998+00:00,13.1014663,77.5866177,1.0,5.0,1,night,1764.0597806833332,5.0,Low
unplanned,water_logging,High,False,Unknown,Unknown,2024-02-17 01:31:24.918000+00:00,2024-02-18 20:19:41.490780+00:00,12.8995982,77.6010296,1.0,5.0,1,night,2568.2762129999996,14.0,Medium
unplanned,others,High,False,Unknown,Unknown,2024-02-17 02:51:19.395000+00:00,2024-03-14 08:14:22.948867002+00:00,12.9589138,77.6043356,2.0,5.0,1,night,37763.05923111667,9.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-15 03:26:40.957000+00:00,2024-03-15 05:29:33.987212998+00:00,12.9898379,77.5719635,3.0,4.0,0,night,122.88383688333333,8.0,Low
planned,construction,High,False,Unknown,Unknown,2024-03-15 02:26:09.024000+00:00,2024-03-18 02:27:46.000000002+00:00,12.9387593,77.6364939,2.0,4.0,0,night,4321.616266666667,10.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-15 00:21:04.019000+00:00,2024-03-15 01:02:10.183789502+00:00,13.0292025,77.5404542,0.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-15 00:24:11.438000+00:00,2024-03-15 01:05:17.602789502+00:00,12.9868362,77.647518,0.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,water_logging,High,False,Unknown,Unknown,2024-02-17 04:26:14.691000+00:00,2024-02-19 17:54:34.536295002+00:00,12.9497794,77.6993219,4.0,5.0,1,night,3688.3307549166666,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-17 04:11:18.144000+00:00,2024-02-17 04:56:41.004352998+00:00,12.9255212,77.5496526,4.0,5.0,1,night,45.38100588333334,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-17 03:14:19.776000+00:00,2024-02-17 03:42:05.105518002+00:00,12.9305032,77.5802774,3.0,5.0,1,night,27.755491966666668,8.0,Low
unplanned,congestion,High,False,Unknown,Unknown,2024-02-17 04:44:22.642000+00:00,2024-02-17 05:55:54.760769002+00:00,13.044472,77.5829141,4.0,5.0,1,night,71.53531281666667,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-17 04:37:06.856000+00:00,2024-02-17 05:18:13.020789502+00:00,12.9276914,77.6207494,4.0,5.0,1,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-17 05:09:02.052000+00:00,2024-02-17 05:24:47.776077+00:00,12.91304392,77.62528618,5.0,5.0,1,night,15.762067949999999,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-15 04:49:18.703000+00:00,2024-03-15 06:53:26.649821002+00:00,12.9959803,77.667998,4.0,4.0,0,night,124.13244701666667,12.0,Medium
unplanned,congestion,High,False,Unknown,Unknown,2024-03-15 04:48:30.627000+00:00,2024-03-15 07:04:32.564356002+00:00,13.0412942,77.6226947,4.0,4.0,0,night,136.03228926666668,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-15 04:28:57.064000+00:00,2024-03-15 04:57:20.007958+00:00,12.9633836,77.5814857,4.0,4.0,0,night,28.3823993,12.0,Medium
